class,parent,header,offset,type,field
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x1A0,Ogre::vector<InventoryGUI*>::type,inventoryWindowsKillList
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x1C0,CharacterEditWindow*,characterEditor
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x1C8,Ogre::vector<CharacterStatsWindow*>::type,characterStatsWindows
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x1E8,Ogre::vector<CharacterStatsWindow*>::type,characterStatsWindowsKillList
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x208,lektor<GUIWindow*>,guiWindows
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x220,lektor<DatapanelGUI*>,guiDatapanels
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x238,boost::shared_mutex,guiScreenLabelsMutex
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x258,lektor<ScreenLabelInterface*>,guiScreenLabels
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x270,lektor<ScreenLabelInterface*>,guiScreenLabelsToAdd
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x288,lektor<ScreenLabelInterface*>,guiScreenLabelsToRemove
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x2A0,hand,selectedObject
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x2C0,hand,selectedPlayerCharacter
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x2E0,DatapanelGUI*,cursorPanel
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x2E8,bool,cursorAction
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x2F0,hand,cursorActionPlayer
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x310,hand,cursorActionTarget
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x330,bool,visible
ForgottenGUI,Ogre::GeneralAllocatedObject,ForgottenGUI.h,0x331,bool,created
FurnaceInventoryLayout,BuildInventoryLayout,FurnaceBuilding.h,0x490,bool,active
GUIWindow,Ogre::GeneralAllocatedObject,GUIWindow.h,0x8,MyGUI::Widget*,win
GUIWindow,Ogre::GeneralAllocatedObject,GUIWindow.h,0x10,hand,selectedObject
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x8,int,currentID
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x10,"boost::unordered::unordered_map<int, boost::unordered::unordered_map<std::string, GameData*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData*>, Ogre::GeneralAllocPolicy > >, boost::hash<int>, std::equal_to<int>, Ogre::STLAllocator<std::pair<int const, boost::unordered::unordered_map<std::string, GameData*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData*>, Ogre::GeneralAllocPolicy > > >, Ogre::GeneralAllocPolicy > >",gamedataCatName
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x50,"ogre_unordered_map<int, GameData*>::type",gamedataID
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x90,"boost::unordered::unordered_map<int, boost::unordered::unordered_map<std::string, GameData*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData*>, Ogre::GeneralAllocPolicy > >, boost::hash<int>, std::equal_to<int>, Ogre::STLAllocator<std::pair<int const, boost::unordered::unordered_map<std::string, GameData*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData*>, Ogre::GeneralAllocPolicy > > >, Ogre::GeneralAllocPolicy > >",gamedataCatSID
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0xD0,"boost::unordered::unordered_map<std::string, GameData*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData*>, Ogre::GeneralAllocPolicy > >",gamedataSID
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x110,ogre_unordered_set<GameData*>::type,mainList
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x150,std::string,name
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x178,bool,isBaseDatafile
GameDataContainer,Ogre::GeneralAllocatedObject,GameDataManager.h,0x179,bool,readOnly
GameDataEditorWindow,Ogre::GeneralAllocatedObject,GameDataEditorWindow.h,0x0,MyGUI::EditBox*,edit
GameDataEditorWindow,Ogre::GeneralAllocatedObject,GameDataEditorWindow.h,0x8,DatapanelGUI*,win
GameDataEditorWindow,Ogre::GeneralAllocatedObject,GameDataEditorWindow.h,0x8,MyGUI::TextBox*,label
GameDataEditorWindow,Ogre::GeneralAllocatedObject,GameDataEditorWindow.h,0x10,std::string,name
GameDataEditorWindow,Ogre::GeneralAllocatedObject,GameDataEditorWindow.h,0x10,GameData*,data
GameDataGroup,,CraftingBuilding.h,0x0,GameData*,g1
GameDataGroup,,CraftingBuilding.h,0x8,GameData*,g2
GameDataGroup,,CraftingBuilding.h,0x440,MyGUI::Button*,queueBtn
GameDataGroup,,CraftingBuilding.h,0x448,MyGUI::TextBox*,craftingName
GameDataGroup,,CraftingBuilding.h,0x450,itemType,outputType
GameDataGroup,,CraftingBuilding.h,0x490,int,maxCraftLevel
GameDataGroup,,CraftingBuilding.h,0x498,"std::deque<CraftingItem, std::allocator<CraftingItem> >",crafting
GameDataGroup,,CraftingBuilding.h,0x4C8,itemType,specialCraftItemType
GameDataGroup,,CraftingBuilding.h,0x4CC,bool,repeat
GameDataGroup,,CraftingBuilding.h,0x4D0,hand,whosCrafting
GameDataGroup,,CraftingBuilding.h,0x4F0,bool,itemCrafted
GameDataGroup,,CraftingBuilding.h,0x4F1,bool,failiureNotified
GameDataGroup,,CraftingBuilding.h,0x4F8,GameData*,biggestCraftableItem
GameDataGroup,,CraftingBuilding.h,0x500,Item*,outItem
GameDataGroup,,CraftingBuilding.h,0x508,lektor<Item*>,inItems
GameDataGroup,,CraftingBuilding.h,0x520,"ogre_unordered_map<GameData*, float>::type",partialItems
GameDataHeader,,GameData.h,0x0,std::string,name
GameDataHeader,,GameData.h,0x0,bool,visible
GameDataHeader,,GameData.h,0x0,Ogre::Vector3,pos
GameDataHeader,,GameData.h,0x0,TripleInt,values
GameDataHeader,,GameData.h,0x8,int,validity
GameDataHeader,,GameData.h,0x8,std::string,category
GameDataHeader,,GameData.h,0xC,Ogre::Quaternion,rot
GameDataHeader,,GameData.h,0x10,GameDataContainer*,sourceContainer
GameDataHeader,,GameData.h,0x10,std::string,sid
GameDataHeader,,GameData.h,0x18,bool,isStandalone
GameDataHeader,,GameData.h,0x1C,int,id
GameDataHeader,,GameData.h,0x20,bool,readOnly
GameDataHeader,,GameData.h,0x20,std::string,refID
GameDataHeader,,GameData.h,0x28,std::string,author
GameDataHeader,,GameData.h,0x28,std::string,name
GameDataHeader,,GameData.h,0x30,std::string,description
GameDataHeader,,GameData.h,0x38,GameData*,ptr
GameDataHeader,,GameData.h,0x48,short,created
GameDataHeader,,GameData.h,0x4A,short,modified
GameDataHeader,,GameData.h,0x50,int,version
GameDataHeader,,GameData.h,0x50,itemType,type
GameDataHeader,,GameData.h,0x50,lektor<std::string >,stateIDs
GameDataHeader,,GameData.h,0x58,std::string,description
GameDataHeader,,GameData.h,0x58,std::string,fileTypes
GameDataHeader,,GameData.h,0x58,std::string,stringID
GameDataHeader,,GameData.h,0x80,lektor<std::string >,dependencies
GameDataHeader,,GameData.h,0x80,itemType,objectType
GameDataHeader,,GameData.h,0x80,bool,isFromActiveFile
GameDataHeader,,GameData.h,0x84,int,maxSize
GameDataHeader,,GameData.h,0x88,int,maxValue
GameDataHeader,,GameData.h,0x88,"std::map<std::string, GameData::ObjectInstance, std::less<std::string >, Ogre::STLAllocator<std::pair<std::string const, GameData::ObjectInstance>, Ogre::GeneralAllocPolicy > >",instances
GameDataHeader,,GameData.h,0x8C,int,minValue
GameDataHeader,,GameData.h,0x90,bool,isSlider
GameDataHeader,,GameData.h,0x98,lektor<std::string >,references
GameDataHeader,,GameData.h,0xB0,int,currentID
GameDataHeader,,GameData.h,0xB8,"boost::unordered::unordered_map<std::string, bool, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, bool>, Ogre::GeneralAllocPolicy > >",activeValues
GameDataHeader,,GameData.h,0xF8,"boost::unordered::unordered_map<std::string, bool, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, bool>, Ogre::GeneralAllocPolicy > >",bdata
GameDataHeader,,GameData.h,0x138,"boost::unordered::unordered_map<std::string, std::string, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, std::string >, Ogre::GeneralAllocPolicy > >",sdata
GameDataHeader,,GameData.h,0x178,"boost::unordered::unordered_map<std::string, int, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, int>, Ogre::GeneralAllocPolicy > >",idata
GameDataHeader,,GameData.h,0x1B8,"boost::unordered::unordered_map<std::string, float, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, float>, Ogre::GeneralAllocPolicy > >",fdata
GameDataHeader,,GameData.h,0x1F8,"boost::unordered::unordered_map<std::string, std::string, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, std::string >, Ogre::GeneralAllocPolicy > >",filesdata
GameDataHeader,,GameData.h,0x238,"boost::unordered::unordered_map<std::string, Ogre::Vector3, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, Ogre::Vector3>, Ogre::GeneralAllocPolicy > >",vecdata
GameDataHeader,,GameData.h,0x278,"boost::unordered::unordered_map<std::string, Ogre::Quaternion, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, Ogre::Quaternion>, Ogre::GeneralAllocPolicy > >",quatdata
GameDataHeader,,GameData.h,0x2B8,"boost::unordered::unordered_map<std::string, Ogre::vector<GameDataReference>::type, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, Ogre::vector<GameDataReference>::type >, Ogre::GeneralAllocPolicy > >",objectReferences
GameDataHeader,,GameData.h,0x2F8,unsigned short,createdIndex
GameSaveState,,GameSaveState.h,0x0,GameData*,baseData
GameSaveState,,GameSaveState.h,0x8,GameDataContainer*,dataSource
GameSaveState,,GameSaveState.h,0x10,bool,firstTime
GameSaveState,,GameSaveState.h,0x18,GameData::ObjectInstance*,instance
GameSaveState,,GameSaveState.h,0x20,Ogre::Vector3,pos
GameSaveState,,GameSaveState.h,0x2C,Ogre::Quaternion,rot
GameSaveState,,GameSaveState.h,0x40,std::string,instanceID
GameSaveState,,GameSaveState.h,0x68,"ogre_unordered_map<itemType, GameData*>::type",states
GameplayOptions,,GameplayOptions.h,0x0,float,deathFrequency
GameplayOptions,,SaveInfo.h,0x0,float,deathFrequency
GameplayOptions,,SaveInfo.h,0x0,std::string,version
GameplayOptions,,GameplayOptions.h,0x4,bool,easyProspecting
GameplayOptions,,SaveInfo.h,0x4,bool,easyProspecting
GameplayOptions,,GameplayOptions.h,0x8,float,globalDamageMultiplier
GameplayOptions,,SaveInfo.h,0x8,float,globalDamageMultiplier
GameplayOptions,,GameplayOptions.h,0xC,float,buildingSpeed
GameplayOptions,,SaveInfo.h,0xC,float,buildingSpeed
GameplayOptions,,GameplayOptions.h,0x10,float,numNestsMult
GameplayOptions,,SaveInfo.h,0x10,float,numNestsMult
GameplayOptions,,GameplayOptions.h,0x14,float,researchSpeed
GameplayOptions,,SaveInfo.h,0x14,float,researchSpeed
GameplayOptions,,GameplayOptions.h,0x18,float,productionSpeed
GameplayOptions,,SaveInfo.h,0x18,float,productionSpeed
GameplayOptions,,GameplayOptions.h,0x1C,float,hungerTime
GameplayOptions,,SaveInfo.h,0x1C,float,hungerTime
GameplayOptions,,GameplayOptions.h,0x20,bool,banditsLootPlayer
GameplayOptions,,SaveInfo.h,0x20,bool,banditsLootPlayer
GameplayOptions,,GameplayOptions.h,0x21,bool,animalsEat
GameplayOptions,,SaveInfo.h,0x21,bool,animalsEat
GameplayOptions,,GameplayOptions.h,0x22,bool,difficultHealing
GameplayOptions,,SaveInfo.h,0x22,bool,difficultHealing
GameplayOptions,,SaveInfo.h,0x28,std::string,name
GameplayOptions,,SaveInfo.h,0x50,std::string,area
GameplayOptions,,SaveInfo.h,0x78,__int64,time
GameplayOptions,,SaveInfo.h,0x80,std::string,faction
GameplayOptions,,SaveInfo.h,0xA8,int,money
GameplayOptions,,SaveInfo.h,0xAC,int,size
GameplayOptions,,SaveInfo.h,0xB0,int,days
GameplayOptions,,SaveInfo.h,0xB8,std::string,location
GameplayOptions,,SaveInfo.h,0xE0,GameplayOptions,advanced
Gear,Item,Gear.h,0x1E8,Faction*,isUniform
Gear,Item,Gear.h,0x1F0,int,value
Gear,Item,Gear.h,0x1F8,std::string,crafter
Gear,Item,Gear.h,0x220,float,level
Gear,Item,Gear.h,0x224,int,level_0_100
Gear,Item,Gear.h,0x228,float,bleedDamage
Gear,Item,Gear.h,0x228,float,cutResistance
Gear,Item,Gear.h,0x22C,int,modAttack
Gear,Item,Gear.h,0x22C,float,bluntResistance
Gear,Item,Gear.h,0x230,float,combatWeight
Gear,Item,Gear.h,0x230,float,pierceResistance
Gear,Item,Gear.h,0x234,WeaponCategory,category
Gear,Item,Gear.h,0x234,float,minCutResistance
Gear,Item,Gear.h,0x238,WeaponCategory,category_animationOverride
Gear,Item,Gear.h,0x238,float,cutToStun
Gear,Item,Gear.h,0x23C,ArmourType,materialType
Gear,Item,Gear.h,0x240,float,cutDamage
Gear,Item,Gear.h,0x240,GunClass*,gunClass
Gear,Item,Gear.h,0x240,ArmourClass,armourClassEnum
Gear,Item,Gear.h,0x244,float,bluntDamage
Gear,Item,Gear.h,0x244,CharacterTypeEnum,stigma
Gear,Item,Gear.h,0x248,float,minCutDamage
Gear,Item,Gear.h,0x248,float,athleticsMult
Gear,Item,Gear.h,0x24C,int,modDefence
Gear,Item,Gear.h,0x24C,int,combatSkillBonusAttk
Gear,Item,Gear.h,0x250,int,modIndoors
Gear,Item,Gear.h,0x250,int,combatSkillBonusDef
Gear,Item,Gear.h,0x254,int,perceptionBonus
Gear,Item,Gear.h,0x258,float,combatSpeedMult
Gear,Item,Gear.h,0x25C,float,stealthMult
Gear,Item,Gear.h,0x260,float,assassinMult
Gear,Item,Gear.h,0x264,float,dexterityMult
Gear,Item,Gear.h,0x268,float,damageMult
Gear,Item,Gear.h,0x26C,float,dodgeMult
Gear,Item,Gear.h,0x270,int,unarmedBonus
Gear,Item,Gear.h,0x274,float,fistInjuryMult
Gear,Item,Gear.h,0x278,float,weatherProtectionAmount
Gear,Item,Gear.h,0x27C,float,rangedSkillMult
Gear,Item,Gear.h,0x280,"std::set<WeatherAffecting, std::less<WeatherAffecting>, Ogre::STLAllocator<WeatherAffecting, Ogre::GeneralAllocPolicy > >",weatherProtections
Gear,Item,Gear.h,0x2A8,"ogre_unordered_map<GameData*, float>::type",bodypartCoverage
Gear,Item,Gear.h,0x2E8,float,craftTime
Gear,Item,Gear.h,0x2F0,DoorLock*,lock
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x360,hand,shopOwner
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x380,hand,callbackOwner
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3A0,bool,hasProgressBarWhenUsed
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3A4,float,progressBarLevel
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3A8,bool,occupantSelection
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3A9,bool,needsOperating
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3AC,int,numOperatorsMax
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B0,float,hungerRate
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B4,bool,_recievesBatteryPower
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B5,bool,powerOn
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B6,bool,_isBroken
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B8,MyGUI::Widget*,arrangeButton
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3B8,float,batteryOutputStat
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3BC,float,_powerOutputMax
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3C0,float,currentPower
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3C4,float,powerTimeStored
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3C8,float,_powerTimeStoreMax
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3D0,"std::set<hand, std::less<hand>, Ogre::STLAllocator<hand, Ogre::GeneralAllocPolicy > >",currentOperators
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x3F8,StatsEnumerated,usesStat
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x400,GameData*,functionalityData
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x408,GameData*,animation
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x410,GameData*,animationKO
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x418,GameData*,animationDazed
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x420,float,maxUseRange
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x430,Inventory*,inventory
GenericInventoryLayout,InventoryLayout,UseableStuff.h,0x438,DoorLock*,doorLock
GlobalConstants,,GlobalConstants.h,0x0,float,EXTRA_BLEED_FROM_BODYPARTS_MULTIPLIER
GlobalConstants,,GlobalConstants.h,0x4,float,BLEED_RATE_MULTIPLIER
GlobalConstants,,GlobalConstants.h,0x8,float,INITIAL_BLEED_LOSS_MULTIPLIER
GlobalConstants,,GlobalConstants.h,0xC,float,BLEED_CLOT_RATE
GlobalConstants,,GlobalConstants.h,0x10,float,BLUNT_DAMAGE_1
GlobalConstants,,GlobalConstants.h,0x14,float,BLUNT_DAMAGE_99
GlobalConstants,,GlobalConstants.h,0x18,float,CUT_DAMAGE_1
GlobalConstants,,GlobalConstants.h,0x1C,float,CUT_DAMAGE_99
GlobalConstants,,GlobalConstants.h,0x20,float,BOW_DAMAGE_0
GlobalConstants,,GlobalConstants.h,0x24,float,BOW_DAMAGE_99
GlobalConstants,,GlobalConstants.h,0x28,float,PIERCE_MULTIPLIER
GlobalConstants,,GlobalConstants.h,0x2C,float,MIN_STUMBLE_DAMAGE_MAX
GlobalConstants,,GlobalConstants.h,0x30,float,DAMAGE_RESISTANCE_MIN
GlobalConstants,,GlobalConstants.h,0x34,float,DAMAGE_RESISTANCE_MAX
GlobalConstants,,GlobalConstants.h,0x38,float,STUN_RECOVERY_RATE
GlobalConstants,,GlobalConstants.h,0x3C,float,BLOOD_RECOVERY_RATE
GlobalConstants,,GlobalConstants.h,0x40,float,ATTACK_CHANCE_SKILL_DIFFERENCE_FACTOR
GlobalConstants,,GlobalConstants.h,0x44,float,BASE_BLOCK_CHANCE
GlobalConstants,,GlobalConstants.h,0x48,float,BLOCK_CHANCE_REDUCTION
GlobalConstants,,GlobalConstants.h,0x4C,float,BLOCK_CHANCE_INCREASE
GlobalConstants,,GlobalConstants.h,0x50,float,DEGENERATION_MULT_1
GlobalConstants,,GlobalConstants.h,0x54,float,DEGENERATION_MULT_99
GlobalConstants,,GlobalConstants.h,0x58,float,MEDIC_SPEED_MULT
GlobalConstants,,GlobalConstants.h,0x5C,float,KNOCKOUT_MULT_1
GlobalConstants,,GlobalConstants.h,0x60,float,KNOCKOUT_MULT_99
GlobalConstants,,GlobalConstants.h,0x64,float,KNOCKOUT_BASE_TIME
GlobalConstants,,GlobalConstants.h,0x68,float,BODYPART_DEGENERATE_RATE_MULT
GlobalConstants,,GlobalConstants.h,0x6C,float,BODYPART_HEAL_RATE_MULT
GlobalConstants,,GlobalConstants.h,0x70,float,BODYPART_HEAL_RATE_MULT_RESTING
GlobalConstants,,GlobalConstants.h,0x74,float,XP_MEDIC_1
GlobalConstants,,GlobalConstants.h,0x78,float,XP_MEDIC_99
GlobalConstants,,GlobalConstants.h,0x7C,float,MEDKIT_DRAIN_1
GlobalConstants,,GlobalConstants.h,0x80,float,MEDKIT_DRAIN_99
GlobalConstants,,GlobalConstants.h,0x84,float,ROBOT_WEAR_RATE
GlobalConstants,,GlobalConstants.h,0x88,float,ROBOT_FIRST_AID_SPEED
GlobalConstants,,GlobalConstants.h,0x8C,float,STARVATION_TIME_HRS
GlobalConstants,,GlobalConstants.h,0x90,float,FED_RECOVERY_RATE_MULT
GlobalConstants,,GlobalConstants.h,0x94,float,BED_HUNGER_RATE
GlobalConstants,,GlobalConstants.h,0x98,float,ENCUMBRANCE_HUNGER_RATE
GlobalConstants,,GlobalConstants.h,0x9C,float,FOOD_QUALITY_MULT
GlobalConstants,,GlobalConstants.h,0xA0,float,FOOD_PRICE_MULT
GlobalConstants,,GlobalConstants.h,0xA4,float,SKILL_DIFFERENCE_XP_RATIO_MULT_BONUS
GlobalConstants,,GlobalConstants.h,0xA8,float,SKILL_DIFFERENCE_XP_RATIO_MULT_PENALTY
GlobalConstants,,GlobalConstants.h,0xAC,float,XP_HIT_THEM
GlobalConstants,,GlobalConstants.h,0xB0,float,XP_HIT_ME
GlobalConstants,,GlobalConstants.h,0xB4,float,XP_BLOCKED_THEM
GlobalConstants,,GlobalConstants.h,0xB8,float,XP_BLOCKED_ME
GlobalConstants,,GlobalConstants.h,0xBC,float,XP_FIRSTAID
GlobalConstants,,GlobalConstants.h,0xC0,float,XP_FITNESS
GlobalConstants,,GlobalConstants.h,0xC4,float,XP_TOUGHNESS
GlobalConstants,,GlobalConstants.h,0xC8,float,PRICE_ROBOTICS
GlobalConstants,,GlobalConstants.h,0xCC,float,PRICE_CROSSBOWS
GlobalConstants,,GlobalConstants.h,0xD0,float,PRICE_ARMOUR
GlobalConstants,,GlobalConstants.h,0xD4,float,PRICE_SWORDS
GlobalConstants,,GlobalConstants.h,0xD8,float,PRICE_TRADE
GlobalConstants,,GlobalConstants.h,0xDC,float,PRICE_GLOBAL_MULT
GlobalConstants,,GlobalConstants.h,0xE0,float,PRICE_CLOTHING
GlobalConstants,,GlobalConstants.h,0xE4,float,TRADE_PROFIT_MARGINS
GlobalConstants,,GlobalConstants.h,0xE8,float,PRICE_LOOT_GEAR
GlobalConstants,,GlobalConstants.h,0xEC,float,PRICE_LOOT_ITEMS
GlobalConstants,,GlobalConstants.h,0xF0,float,PRICE_LOOT_PLAYER_CRAFTED_ARMOUR
GlobalConstants,,GlobalConstants.h,0xF4,float,PRICE_LOOT_PLAYER_CRAFTED_WEAPONS
GlobalConstants,,GlobalConstants.h,0xF8,float,BLUEPRINT_COST_MULT
GlobalConstants,,GlobalConstants.h,0xFC,float,UNIFORM_PRICE_MULT
GlobalConstants,,GlobalConstants.h,0x100,float,BLUNT_PERMANENT_DAMAGE_RATIO
GlobalConstants,,GlobalConstants.h,0x104,float,UNARMED_DAMAGE_MULT
GlobalConstants,,GlobalConstants.h,0x108,int,MAX_NUM_ATTACK_SLOTS
GlobalConstants,,GlobalConstants.h,0x10C,float,MINIMUM_STRENGTH_XP_MULT
GlobalConstants,,GlobalConstants.h,0x110,float,WEIGHT_STR_DIFF_1X
GlobalConstants,,GlobalConstants.h,0x114,float,WEIGHT_STR_DIFF_MAX
GlobalConstants,,GlobalConstants.h,0x118,float,WEAPON_INVENTORY_WEIGHT_MULT
